date,price
7-May-10,-0.295
10-May-10,-0.345
11-May-10,-0.315
12-May-10,-0.32
13-May-10,-0.31
14-May-10,-0.315
17-May-10,-0.225
18-May-10,-0.275
19-May-10,-0.22
20-May-10,-0.085
21-May-10,-0.275
24-May-10,-0.28
25-May-10,-0.125
26-May-10,-0.24
27-May-10,-0.4
28-May-10,-0.14
31-May-10,-0.23
1-Jun-10,-0.214
2-Jun-10,-0.27
3-Jun-10,-0.08
4-Jun-10,-0.185
7-Jun-10,-0.205
8-Jun-10,-0.255
9-Jun-10,-0.195
10-Jun-10,-0.24
11-Jun-10,-0.29
14-Jun-10,-0.26
15-Jun-10,-0.255
16-Jun-10,-0.24
17-Jun-10,-0.265
18-Jun-10,-0.265
21-Jun-10,-0.27
22-Jun-10,-0.253
23-Jun-10,-0.185
24-Jun-10,-0.295
25-Jun-10,-0.23
28-Jun-10,-0.285
29-Jun-10,-0.12
30-Jun-10,-0.22
1-Jul-10,-0.193
2-Jul-10,-0.18
5-Jul-10,-0.205
6-Jul-10,-0.215
7-Jul-10,-0.2
8-Jul-10,-0.168
9-Jul-10,-0.17
12-Jul-10,-0.165
13-Jul-10,-0.135
14-Jul-10,-0.16
15-Jul-10,-0.135
16-Jul-10,-0.07
19-Jul-10,-0.078
20-Jul-10,-0.118
21-Jul-10,-0.115
22-Jul-10,-0.13
23-Jul-10,-0.135
26-Jul-10,-0.173
27-Jul-10,-0.18
28-Jul-10,-0.13
29-Jul-10,-0.12
30-Jul-10,-0.175
2-Aug-10,-0.15
3-Aug-10,-0.125
4-Aug-10,-0.11
5-Aug-10,-0.13
6-Aug-10,-0.16
9-Aug-10,-0.168
10-Aug-10,-0.096
11-Aug-10,-0.065
12-Aug-10,-0.09
13-Aug-10,-0.125
16-Aug-10,-0.125
17-Aug-10,-0.14
18-Aug-10,-0.15
19-Aug-10,-0.12
20-Aug-10,-0.11
23-Aug-10,-0.125
24-Aug-10,-0.098
25-Aug-10,-0.105
26-Aug-10,-0.125
27-Aug-10,-0.12
30-Aug-10,-0.115
31-Aug-10,-0.098
1-Sep-10,-0.115
2-Sep-10,-0.11
3-Sep-10,-0.154
6-Sep-10,-0.135
7-Sep-10,-0.133
8-Sep-10,-0.143
9-Sep-10,-0.121
10-Sep-10,-0.169
13-Sep-10,-0.143
14-Sep-10,-0.14
15-Sep-10,-0.14
16-Sep-10,-0.12
17-Sep-10,-0.103
20-Sep-10,-0.14
21-Sep-10,-0.188
22-Sep-10,-0.29
23-Sep-10,-0.15
24-Sep-10,-0.3
27-Sep-10,-0.245
28-Sep-10,-0.21
29-Sep-10,-0.258
30-Sep-10,-0.228
1-Oct-10,-0.365
4-Oct-10,-0.243
5-Oct-10,-0.34
6-Oct-10,-0.353
7-Oct-10,-0.18
8-Oct-10,-0.325
11-Oct-10,-0.28
12-Oct-10,-0.245
13-Oct-10,-0.275
14-Oct-10,-0.27
15-Oct-10,-0.286
18-Oct-10,-0.258
19-Oct-10,-0.128
20-Oct-10,-0.229
21-Oct-10,-0.26
22-Oct-10,-0.203
25-Oct-10,-0.435
26-Oct-10,-0.323
27-Oct-10,-0.228
28-Oct-10,-0.283
29-Oct-10,-0.25
1-Nov-10,-0.23
2-Nov-10,-0.245
3-Nov-10,-0.225
4-Nov-10,-0.295
5-Nov-10,-0.145
8-Nov-10,-0.115
9-Nov-10,-0.235
10-Nov-10,-0.19
11-Nov-10,-0.15
12-Nov-10,-0.195
15-Nov-10,-0.115
16-Nov-10,-0.06
17-Nov-10,-0.175
18-Nov-10,-0.223
19-Nov-10,-0.2
22-Nov-10,-0.21
23-Nov-10,-0.13
24-Nov-10,-0.175
25-Nov-10,-0.205
26-Nov-10,-0.15
29-Nov-10,-0.175
30-Nov-10,-0.16
1-Dec-10,-0.18
2-Dec-10,-0.17
3-Dec-10,-0.2
6-Dec-10,-0.18
7-Dec-10,-0.205
8-Dec-10,-0.17
9-Dec-10,-0.153
10-Dec-10,-0.18
13-Dec-10,-0.24
14-Dec-10,-0.235
15-Dec-10,-0.185
16-Dec-10,-0.22
17-Dec-10,-0.17
20-Dec-10,-0.15
21-Dec-10,-0.23
22-Dec-10,-0.2
23-Dec-10,-0.26
24-Dec-10,-0.285
27-Dec-10,-0.395
28-Dec-10,-0.265
29-Dec-10,-0.3
30-Dec-10,-0.305
31-Dec-10,-0.575
3-Jan-11,-0.285
4-Jan-11,-0.275
5-Jan-11,-0.215
6-Jan-11,-0.28
7-Jan-11,-0.39
10-Jan-11,-0.23
11-Jan-11,-0.37
12-Jan-11,-0.47
13-Jan-11,-0.41
14-Jan-11,-0.32
17-Jan-11,-0.335
18-Jan-11,-0.41
19-Jan-11,-0.305
20-Jan-11,-0.21
21-Jan-11,-0.345
24-Jan-11,-0.33
25-Jan-11,-0.29
26-Jan-11,-0.32
27-Jan-11,-0.26
28-Jan-11,-0.23
31-Jan-11,-0.32
1-Feb-11,-0.433
2-Feb-11,-0.445
3-Feb-11,-0.375
4-Feb-11,-0.395
7-Feb-11,-0.415
8-Feb-11,-0.42
9-Feb-11,-0.27
10-Feb-11,-0.305
11-Feb-11,-0.245
14-Feb-11,-0.27
15-Feb-11,-0.305
16-Feb-11,-0.37
17-Feb-11,-0.36
18-Feb-11,-0.395
21-Feb-11,-0.245
22-Feb-11,-0.18
23-Feb-11,-0.14
24-Feb-11,-0.12
25-Feb-11,-0.18
28-Feb-11,-0.335
1-Mar-11,-0.27
2-Mar-11,-0.215
3-Mar-11,-0.255
4-Mar-11,-0.285
7-Mar-11,-0.3
8-Mar-11,-0.305
9-Mar-11,-0.27
10-Mar-11,-0.135
11-Mar-11,-0.245
14-Mar-11,-0.225
15-Mar-11,-0.185
16-Mar-11,-0.145
17-Mar-11,-0.19
18-Mar-11,-0.3
21-Mar-11,-0.34
22-Mar-11,-0.31
23-Mar-11,-0.235
24-Mar-11,-0.328
25-Mar-11,-0.36
28-Mar-11,-0.325
29-Mar-11,-0.245
30-Mar-11,-0.28
31-Mar-11,-0.34
1-Apr-11,-0.335
4-Apr-11,-0.353
5-Apr-11,-0.29
6-Apr-11,-0.35
7-Apr-11,-0.27
8-Apr-11,-0.395
11-Apr-11,-0.305
12-Apr-11,-0.3
13-Apr-11,-0.305
14-Apr-11,-0.18
15-Apr-11,-0.195
18-Apr-11,-0.14
19-Apr-11,-0.23
20-Apr-11,-0.32
21-Apr-11,-0.25
22-Apr-11,-0.26
25-Apr-11,-0.25
26-Apr-11,-0.25
27-Apr-11,-0.305
28-Apr-11,-0.3
29-Apr-11,-0.315
2-May-11,-0.305
3-May-11,-0.21
4-May-11,-0.15
5-May-11,-0.07
6-May-11,-0.265
9-May-11,-0.2
10-May-11,-0.185
11-May-11,-0.22
12-May-11,-0.245
13-May-11,-0.115
16-May-11,-0.155
17-May-11,-0.115
18-May-11,-0.185
19-May-11,-0.185
20-May-11,-0.135
23-May-11,-0.055
24-May-11,-0.175
25-May-11,-0.19
26-May-11,-0.2
27-May-11,-0.21
30-May-11,-0.175
31-May-11,-0.17
1-Jun-11,-0.19
2-Jun-11,-0.175
3-Jun-11,-0.155
6-Jun-11,-0.155
7-Jun-11,-0.2
8-Jun-11,-0.105
9-Jun-11,-0.123
10-Jun-11,-0.045
13-Jun-11,-0.095
14-Jun-11,-0.16
15-Jun-11,-0.085
16-Jun-11,-0.055
17-Jun-11,-0.175
20-Jun-11,-0.14
21-Jun-11,-0.24
22-Jun-11,-0.185
23-Jun-11,-0.078
24-Jun-11,-0.15
27-Jun-11,-0.15
28-Jun-11,-0.175
29-Jun-11,-0.255
30-Jun-11,-0.205
1-Jul-11,-0.24
4-Jul-11,-0.205
5-Jul-11,-0.15
6-Jul-11,-0.145
7-Jul-11,-0.19
8-Jul-11,-0.125
11-Jul-11,-0.035
12-Jul-11,-0.145
13-Jul-11,-0.2
14-Jul-11,-0.1
15-Jul-11,-0.085
18-Jul-11,-0.086
19-Jul-11,-0.095
20-Jul-11,-0.13
21-Jul-11,-0.205
22-Jul-11,-0.16
25-Jul-11,-0.165
26-Jul-11,-0.22
27-Jul-11,-0.145
28-Jul-11,-0.145
29-Jul-11,-0.17
1-Aug-11,-0.105
2-Aug-11,-0.065
3-Aug-11,-0.07
4-Aug-11,-0.05
5-Aug-11,0.04
8-Aug-11,-0.005
9-Aug-11,-0.16
10-Aug-11,-0.135
11-Aug-11,-0.35
12-Aug-11,-0.37
15-Aug-11,-0.34
16-Aug-11,-0.405
17-Aug-11,-0.325
18-Aug-11,-0.21
19-Aug-11,-0.325
22-Aug-11,-0.275
23-Aug-11,-0.31
24-Aug-11,-0.22
25-Aug-11,-0.11
26-Aug-11,-0.19
29-Aug-11,-0.23
30-Aug-11,-0.198
31-Aug-11,-0.245
1-Sep-11,-0.225
2-Sep-11,-0.24
5-Sep-11,-0.235
6-Sep-11,-0.22
7-Sep-11,-0.209
8-Sep-11,-0.17
9-Sep-11,-0.025
12-Sep-11,0.12
13-Sep-11,-0.03
14-Sep-11,-0.085
15-Sep-11,-0.22
16-Sep-11,-0.225
19-Sep-11,0.04
20-Sep-11,-0.185
21-Sep-11,0.075
22-Sep-11,0.2
23-Sep-11,-0.165
26-Sep-11,-0.205
27-Sep-11,-0.345
28-Sep-11,-0.135
29-Sep-11,-0.11
30-Sep-11,0.08
3-Oct-11,-0.04
4-Oct-11,-0.115
5-Oct-11,-0.15
6-Oct-11,-0.135
7-Oct-11,-0.255
10-Oct-11,-0.38
11-Oct-11,-0.08
12-Oct-11,-0.205
13-Oct-11,-0.025
14-Oct-11,-0.2
17-Oct-11,-0.055
18-Oct-11,-0.08
19-Oct-11,-0.075
20-Oct-11,-0.012
21-Oct-11,-0.2
24-Oct-11,-0.15
25-Oct-11,-0.09
26-Oct-11,-0.08
27-Oct-11,-0.165
28-Oct-11,-0.09
31-Oct-11,-0.08
1-Nov-11,0.11
2-Nov-11,-0.06
3-Nov-11,-0.135
4-Nov-11,0.015
7-Nov-11,0.02
8-Nov-11,-0.07
9-Nov-11,0.075
10-Nov-11,-0.07
11-Nov-11,-0.135
14-Nov-11,-0.012
15-Nov-11,0.03
16-Nov-11,-0.07
17-Nov-11,-0.09
18-Nov-11,-0.075
21-Nov-11,-0.005
22-Nov-11,-0.015
23-Nov-11,0.095
24-Nov-11,0.005
25-Nov-11,0.015
28-Nov-11,-0.115
29-Nov-11,-0.17
30-Nov-11,-0.23
1-Dec-11,-0.07
2-Dec-11,-0.055
5-Dec-11,-0.025
6-Dec-11,-0.025
7-Dec-11,-0.005
8-Dec-11,0.02
9-Dec-11,-0.02
12-Dec-11,0.009
13-Dec-11,0.015
14-Dec-11,0.035
15-Dec-11,-0.07
16-Dec-11,-0.095
19-Dec-11,-0.035
20-Dec-11,-0.16
21-Dec-11,-0.08
22-Dec-11,-0.1
23-Dec-11,-0.1
26-Dec-11,-0.11
27-Dec-11,-0.095
28-Dec-11,-0.03
29-Dec-11,-0.055
30-Dec-11,-0.055
2-Jan-12,0.005
3-Jan-12,-0.085
4-Jan-12,-0.02
5-Jan-12,-0.015
6-Jan-12,-0.15
9-Jan-12,-0.15
10-Jan-12,-0.31
11-Jan-12,-0.26
12-Jan-12,-0.26
13-Jan-12,-0.17
16-Jan-12,-0.2
17-Jan-12,-0.18
18-Jan-12,-0.2
19-Jan-12,-0.215
20-Jan-12,-0.165
23-Jan-12,-0.225
24-Jan-12,-0.195
25-Jan-12,-0.215
26-Jan-12,-0.315
27-Jan-12,-0.375
30-Jan-12,-0.09
31-Jan-12,-0.035
1-Feb-12,-0.19
2-Feb-12,-0.11
3-Feb-12,-0.15
6-Feb-12,-0.065
7-Feb-12,-0.08
8-Feb-12,-0.11
9-Feb-12,-0.06
10-Feb-12,-0.02
13-Feb-12,-0.095
14-Feb-12,-0.05
15-Feb-12,-0.035
16-Feb-12,-0.075
17-Feb-12,-0.035
20-Feb-12,-0.1
21-Feb-12,-0.04
22-Feb-12,-0.035
23-Feb-12,-0.035
24-Feb-12,-0.08
27-Feb-12,-0.08
28-Feb-12,-0.06
29-Feb-12,-0.05
1-Mar-12,-0.095
2-Mar-12,-0.038
5-Mar-12,-0.055
6-Mar-12,0.025
7-Mar-12,-0.065
8-Mar-12,-0.12
9-Mar-12,-0.155
12-Mar-12,-0.105
13-Mar-12,-0.113
14-Mar-12,-0.015
15-Mar-12,-0.1
16-Mar-12,-0.105
19-Mar-12,-0.06
20-Mar-12,-0.025
21-Mar-12,-0.045
22-Mar-12,-0.023
23-Mar-12,-0.045
26-Mar-12,-0.08
27-Mar-12,-0.07
28-Mar-12,-0.05
29-Mar-12,-0.035
30-Mar-12,-0.075
2-Apr-12,-0.095
3-Apr-12,-0.09
4-Apr-12,-0.03
5-Apr-12,-0.04
6-Apr-12,-0.066
9-Apr-12,-0.063
10-Apr-12,-0.05
11-Apr-12,-0.11
12-Apr-12,-0.14
13-Apr-12,-0.11
16-Apr-12,-0.105
17-Apr-12,-0.1
18-Apr-12,-0.095
19-Apr-12,-0.08
20-Apr-12,-0.125
23-Apr-12,-0.07
24-Apr-12,-0.1
25-Apr-12,-0.135
26-Apr-12,-0.174
27-Apr-12,-0.164
30-Apr-12,-0.163
1-May-12,-0.163
2-May-12,-0.14
3-May-12,-0.111
4-May-12,-0.122
7-May-12,-0.101
8-May-12,-0.1
9-May-12,-0.117
10-May-12,-0.138
11-May-12,-0.117
14-May-12,-0.06
15-May-12,-0.057
16-May-12,-0.045
17-May-12,-0.05
18-May-12,-0.066
21-May-12,-0.08
22-May-12,-0.11
23-May-12,-0.075
24-May-12,-0.07
25-May-12,-0.055
28-May-12,-0.075
29-May-12,-0.054
30-May-12,-0.055
31-May-12,-0.07
1-Jun-12,-0.054
4-Jun-12,-0.075
5-Jun-12,-0.065
6-Jun-12,-0.09
7-Jun-12,-0.097
8-Jun-12,-0.075
11-Jun-12,-0.075
12-Jun-12,-0.07
13-Jun-12,-0.082
14-Jun-12,-0.076
15-Jun-12,-0.075
18-Jun-12,-0.086
19-Jun-12,-0.1
20-Jun-12,-0.073
21-Jun-12,-0.066
22-Jun-12,-0.055
25-Jun-12,-0.061
26-Jun-12,-0.085
27-Jun-12,-0.069
28-Jun-12,-0.074
29-Jun-12,-0.089
2-Jul-12,-0.073
3-Jul-12,-0.08
4-Jul-12,-0.07
5-Jul-12,-0.085
6-Jul-12,-0.07
9-Jul-12,-0.049
10-Jul-12,-0.05
11-Jul-12,-0.07
12-Jul-12,-0.042
13-Jul-12,-0.05
16-Jul-12,-0.045
17-Jul-12,-0.067
18-Jul-12,-0.057
19-Jul-12,-0.049
20-Jul-12,-0.056
23-Jul-12,-0.027
24-Jul-12,-0.015
25-Jul-12,-0.045
26-Jul-12,-0.055
27-Jul-12,-0.06
30-Jul-12,-0.058
31-Jul-12,-0.075
1-Aug-12,-0.093
2-Aug-12,-0.083
3-Aug-12,-0.073
6-Aug-12,-0.103
7-Aug-12,-0.095
8-Aug-12,-0.07
9-Aug-12,-0.067
10-Aug-12,-0.045
13-Aug-12,-0.055
14-Aug-12,-0.05
15-Aug-12,-0.043
16-Aug-12,-0.038
17-Aug-12,-0.025
20-Aug-12,-0.02
21-Aug-12,-0.035
22-Aug-12,-0.023
23-Aug-12,-0.053
24-Aug-12,-0.041
27-Aug-12,-0.027
28-Aug-12,-0.027
29-Aug-12,-0.032
30-Aug-12,-0.036
31-Aug-12,-0.049
3-Sep-12,-0.05
4-Sep-12,-0.079
5-Sep-12,-0.067
6-Sep-12,-0.076
7-Sep-12,-0.108
10-Sep-12,-0.113
11-Sep-12,-0.115
12-Sep-12,-0.128
13-Sep-12,-0.105
14-Sep-12,-0.12
17-Sep-12,-0.055
18-Sep-12,-0.065
19-Sep-12,-0.08
20-Sep-12,-0.06
21-Sep-12,-0.09
24-Sep-12,-0.076
25-Sep-12,-0.06
26-Sep-12,-0.025
27-Sep-12,-0.05
28-Sep-12,-0.05
1-Oct-12,-0.06
2-Oct-12,-0.055
3-Oct-12,-0.057
4-Oct-12,-0.055
5-Oct-12,-0.095
8-Oct-12,-0.075
9-Oct-12,-0.063
10-Oct-12,-0.063
11-Oct-12,-0.062
12-Oct-12,-0.104
15-Oct-12,-0.112
16-Oct-12,-0.148
17-Oct-12,-0.132
18-Oct-12,-0.105
19-Oct-12,-0.095
22-Oct-12,-0.102
23-Oct-12,-0.108
24-Oct-12,-0.097
25-Oct-12,-0.12
26-Oct-12,-0.097
29-Oct-12,-0.095
30-Oct-12,-0.105
31-Oct-12,-0.105
1-Nov-12,-0.105
2-Nov-12,-0.1
5-Nov-12,-0.088
6-Nov-12,-0.09
7-Nov-12,-0.144
8-Nov-12,-0.119
9-Nov-12,-0.17
12-Nov-12,-0.194
13-Nov-12,-0.168
14-Nov-12,-0.22
15-Nov-12,-0.204
16-Nov-12,-0.172
19-Nov-12,-0.185
20-Nov-12,-0.202
21-Nov-12,-0.177
22-Nov-12,-0.17
23-Nov-12,-0.175
26-Nov-12,-0.21
27-Nov-12,-0.21
28-Nov-12,-0.16
29-Nov-12,-0.165
30-Nov-12,-0.177
3-Dec-12,-0.125
4-Dec-12,-0.125
5-Dec-12,-0.14
6-Dec-12,-0.13
7-Dec-12,-0.125
10-Dec-12,-0.135
11-Dec-12,-0.153
12-Dec-12,-0.17
13-Dec-12,-0.18
14-Dec-12,-0.192
17-Dec-12,-0.197
18-Dec-12,-0.227
19-Dec-12,-0.22
20-Dec-12,-0.222
21-Dec-12,-0.195
24-Dec-12,-0.223
25-Dec-12,-0.25
26-Dec-12,-0.273
27-Dec-12,-0.262
28-Dec-12,-0.265
31-Dec-12,-0.266
1-Jan-13,-0.266
2-Jan-13,-0.215
3-Jan-13,-0.174
4-Jan-13,-0.125
7-Jan-13,-0.128
8-Jan-13,-0.105
9-Jan-13,-0.115
10-Jan-13,-0.18
11-Jan-13,-0.18
14-Jan-13,-0.15
15-Jan-13,-0.132
16-Jan-13,-0.127
17-Jan-13,-0.12
18-Jan-13,-0.135
21-Jan-13,-0.11
22-Jan-13,-0.13
23-Jan-13,-0.118
24-Jan-13,-0.11
25-Jan-13,-0.095
28-Jan-13,-0.067
29-Jan-13,-0.085
30-Jan-13,-0.11
31-Jan-13,-0.063
1-Feb-13,-0.052
4-Feb-13,-0.085
5-Feb-13,-0.065
6-Feb-13,-0.065
7-Feb-13,-0.05
8-Feb-13,-0.03
11-Feb-13,0.003
12-Feb-13,0.002
13-Feb-13,0.003
14-Feb-13,-0.022
15-Feb-13,-0.024
18-Feb-13,-0.05
19-Feb-13,-0.055
20-Feb-13,-0.067
21-Feb-13,-0.035
22-Feb-13,-0.05
25-Feb-13,-0.072
26-Feb-13,-0.072
27-Feb-13,-0.075
28-Feb-13,-0.078
1-Mar-13,-0.065
4-Mar-13,-0.027
5-Mar-13,-0.08
6-Mar-13,-0.09
7-Mar-13,-0.078
8-Mar-13,-0.08
11-Mar-13,-0.067
12-Mar-13,-0.075
13-Mar-13,-0.09
14-Mar-13,-0.077
15-Mar-13,-0.075
18-Mar-13,-0.065
19-Mar-13,-0.07
20-Mar-13,-0.093
21-Mar-13,-0.085
22-Mar-13,-0.035
25-Mar-13,-0.055
26-Mar-13,-0.115
27-Mar-13,-0.1
28-Mar-13,-0.08
29-Mar-13,-0.068
1-Apr-13,-0.086
2-Apr-13,-0.09
3-Apr-13,-0.072
4-Apr-13,-0.072
5-Apr-13,-0.072
8-Apr-13,-0.02
9-Apr-13,-0.027
10-Apr-13,-0.08
11-Apr-13,-0.065
12-Apr-13,-0.057
15-Apr-13,-0.065
16-Apr-13,-0.08
17-Apr-13,-0.075
18-Apr-13,-0.07
19-Apr-13,-0.085
22-Apr-13,-0.065
23-Apr-13,-0.083
24-Apr-13,-0.091
25-Apr-13,-0.103
26-Apr-13,-0.112
29-Apr-13,-0.097
30-Apr-13,-0.084
1-May-13,-0.075
2-May-13,-0.058
3-May-13,-0.05
6-May-13,-0.048
7-May-13,-0.047
8-May-13,-0.083
9-May-13,-0.06
10-May-13,0.027
13-May-13,-0.02
14-May-13,-0.002
15-May-13,0.051
16-May-13,0.071
17-May-13,0.065
20-May-13,-0.005
21-May-13,-0.045
22-May-13,-0.011
23-May-13,0.082
24-May-13,-0.002
27-May-13,-0.007
28-May-13,-0.003
29-May-13,0.04
30-May-13,0.009
31-May-13,0.035
3-Jun-13,0.005
4-Jun-13,-0.005
5-Jun-13,-0.1
6-Jun-13,-0.088
7-Jun-13,-0.062
10-Jun-13,-0.018
11-Jun-13,-0.035
12-Jun-13,-0.035
13-Jun-13,-0.064
14-Jun-13,-0.065
17-Jun-13,-0.075
18-Jun-13,-0.05
19-Jun-13,-0.09
20-Jun-13,0.047
21-Jun-13,0.017
24-Jun-13,0.028
25-Jun-13,-0.038
26-Jun-13,-0.025
27-Jun-13,-0.032
28-Jun-13,-0.063
1-Jul-13,-0.032
2-Jul-13,-0.015
3-Jul-13,0.007
4-Jul-13,-0.015
5-Jul-13,-0.013
8-Jul-13,-0.003
9-Jul-13,-0.023
10-Jul-13,-0.025
11-Jul-13,-0.071
12-Jul-13,-0.045
15-Jul-13,-0.065
16-Jul-13,-0.08
17-Jul-13,-0.055
18-Jul-13,-0.035
19-Jul-13,-0.043
22-Jul-13,-0.033
23-Jul-13,-0.038
24-Jul-13,-0.03
25-Jul-13,-0.018
26-Jul-13,-0.053
29-Jul-13,-0.048
30-Jul-13,-0.04
31-Jul-13,-0.005
1-Aug-13,-0.01
2-Aug-13,0.005
5-Aug-13,-0.038
6-Aug-13,-0.04
7-Aug-13,-0.02
8-Aug-13,-0.042
9-Aug-13,-0.057
12-Aug-13,-0.047
13-Aug-13,-0.05
14-Aug-13,-0.036
15-Aug-13,-0.057
16-Aug-13,-0.08
19-Aug-13,-0.08
20-Aug-13,-0.047
21-Aug-13,-0.049
22-Aug-13,-0.063
23-Aug-13,-0.1
26-Aug-13,-0.103
27-Aug-13,-0.08
28-Aug-13,-0.07
29-Aug-13,-0.103
30-Aug-13,-0.11
2-Sep-13,-0.19
3-Sep-13,-0.155
4-Sep-13,-0.155
5-Sep-13,-0.145
6-Sep-13,-0.137
9-Sep-13,-0.188
10-Sep-13,-0.17
11-Sep-13,-0.11
12-Sep-13,-0.132
13-Sep-13,-0.13
16-Sep-13,-0.175
17-Sep-13,-0.179
18-Sep-13,-0.18
19-Sep-13,-0.175
20-Sep-13,-0.175
23-Sep-13,-0.175
24-Sep-13,-0.143
25-Sep-13,-0.11
26-Sep-13,-0.14
27-Sep-13,-0.125
30-Sep-13,-0.105
1-Oct-13,-0.14
2-Oct-13,-0.132
3-Oct-13,-0.132
4-Oct-13,-0.123
7-Oct-13,-0.127
8-Oct-13,-0.141
9-Oct-13,-0.135
10-Oct-13,-0.132
11-Oct-13,-0.178
14-Oct-13,-0.175
15-Oct-13,-0.2
16-Oct-13,-0.185
17-Oct-13,-0.195
18-Oct-13,-0.183
21-Oct-13,-0.153
22-Oct-13,-0.153
23-Oct-13,-0.162
24-Oct-13,-0.193
25-Oct-13,-0.183
28-Oct-13,-0.168
29-Oct-13,-0.15
30-Oct-13,-0.153
31-Oct-13,-0.143
1-Nov-13,-0.135
4-Nov-13,-0.137
5-Nov-13,-0.127
6-Nov-13,-0.123
7-Nov-13,-0.1
8-Nov-13,-0.105
11-Nov-13,-0.078
12-Nov-13,-0.068
13-Nov-13,-0.097
14-Nov-13,-0.087
15-Nov-13,-0.113
18-Nov-13,-0.153
19-Nov-13,-0.157
20-Nov-13,-0.141
21-Nov-13,-0.132
22-Nov-13,-0.143
25-Nov-13,-0.119
26-Nov-13,-0.137
27-Nov-13,-0.089
28-Nov-13,-0.094
29-Nov-13,-0.117
2-Dec-13,-0.132
3-Dec-13,-0.148
4-Dec-13,-0.153
5-Dec-13,-0.137
6-Dec-13,-0.137
9-Dec-13,-0.155
10-Dec-13,-0.174
11-Dec-13,-0.192
12-Dec-13,-0.171
13-Dec-13,-0.183
16-Dec-13,-0.178
17-Dec-13,-0.185
18-Dec-13,-0.197
19-Dec-13,-0.139
20-Dec-13,-0.137
23-Dec-13,-0.112
24-Dec-13,-0.089
25-Dec-13,-0.075
26-Dec-13,-0.103
27-Dec-13,-0.148
30-Dec-13,-0.097
31-Dec-13,-0.083
2-Jan-14,-0.083
3-Jan-14,-0.053
6-Jan-14,-0.042
7-Jan-14,-0.032
8-Jan-14,-0.039
9-Jan-14,-0.072
10-Jan-14,-0.087
13-Jan-14,-0.097
14-Jan-14,-0.061
15-Jan-14,-0.053
16-Jan-14,-0.072
17-Jan-14,-0.062
20-Jan-14,-0.047
21-Jan-14,-0.047
22-Jan-14,-0.053
23-Jan-14,-0.018
24-Jan-14,-0.023
27-Jan-14,-0.082
28-Jan-14,-0.097
29-Jan-14,-0.097
30-Jan-14,-0.087
31-Jan-14,-0.087
5-Feb-14,-0.09
6-Feb-14,-0.093
7-Feb-14,-0.093
10-Feb-14,-0.088
11-Feb-14,-0.093
12-Feb-14,-0.112
13-Feb-14,-0.108
14-Feb-14,-0.122
17-Feb-14,-0.132
18-Feb-14,-0.112
19-Feb-14,-0.103
20-Feb-14,-0.073
21-Feb-14,-0.078
24-Feb-14,-0.083
25-Feb-14,-0.068
26-Feb-14,-0.112
27-Feb-14,-0.097
28-Feb-14,-0.103
3-Mar-14,-0.087
4-Mar-14,-0.082
5-Mar-14,-0.078
6-Mar-14,-0.093
7-Mar-14,-0.097
10-Mar-14,-0.078
11-Mar-14,-0.063
12-Mar-14,-0.038
13-Mar-14,-0.072
