date,price
10-Sep-14,30
11-Sep-14,30.024
12-Sep-14,30.037
15-Sep-14,30.081
16-Sep-14,30.155
17-Sep-14,30.126
18-Sep-14,30.245
19-Sep-14,30.234
22-Sep-14,30.213
23-Sep-14,30.238
24-Sep-14,30.239
25-Sep-14,30.305
26-Sep-14,30.292
29-Sep-14,30.491
30-Sep-14,30.425
1-Oct-14,30.465
2-Oct-14,30.442
3-Oct-14,30.414
6-Oct-14,30.477
7-Oct-14,30.439
8-Oct-14,30.46
9-Oct-14,30.392
13-Oct-14,30.425
14-Oct-14,30.419
15-Oct-14,30.4
16-Oct-14,30.403
17-Oct-14,30.401
20-Oct-14,30.408
21-Oct-14,30.388
22-Oct-14,30.387
23-Oct-14,30.399
24-Oct-14,30.404
27-Oct-14,30.399
28-Oct-14,30.395
29-Oct-14,30.37
30-Oct-14,30.39
31-Oct-14,30.453
3-Nov-14,30.478
4-Nov-14,30.518
5-Nov-14,30.559
6-Nov-14,30.58
7-Nov-14,30.618
10-Nov-14,30.576
11-Nov-14,30.583
12-Nov-14,30.676
13-Nov-14,30.624
14-Nov-14,30.657
17-Nov-14,30.688
18-Nov-14,30.743
19-Nov-14,30.847
20-Nov-14,30.956
21-Nov-14,30.955
24-Nov-14,30.945
25-Nov-14,30.929
26-Nov-14,30.925
27-Nov-14,30.906
28-Nov-14,30.978
1-Dec-14,31.069
2-Dec-14,31.052
3-Dec-14,31.102
4-Dec-14,31.149
5-Dec-14,31.138
8-Dec-14,31.23
9-Dec-14,31.249
10-Dec-14,31.225
11-Dec-14,31.231
12-Dec-14,31.313
15-Dec-14,31.33
16-Dec-14,31.309
17-Dec-14,31.339
18-Dec-14,31.445
19-Dec-14,31.464
22-Dec-14,31.583
23-Dec-14,31.755
24-Dec-14,31.8
25-Dec-14,31.723
26-Dec-14,31.737
29-Dec-14,31.755
30-Dec-14,31.719
31-Dec-14,31.673
5-Jan-15,31.975
6-Jan-15,31.99
7-Jan-15,31.985
8-Jan-15,31.993
9-Jan-15,31.919
12-Jan-15,31.853
13-Jan-15,31.839
14-Jan-15,31.81
15-Jan-15,31.748
16-Jan-15,31.567
19-Jan-15,31.549
20-Jan-15,31.672
21-Jan-15,31.516
22-Jan-15,31.467
23-Jan-15,31.312
26-Jan-15,31.298
27-Jan-15,31.287
28-Jan-15,31.261
29-Jan-15,31.507
30-Jan-15,31.527
2-Feb-15,31.629
3-Feb-15,31.6
4-Feb-15,31.427
5-Feb-15,31.503
6-Feb-15,31.449
9-Feb-15,31.526
10-Feb-15,31.487
11-Feb-15,31.528
12-Feb-15,31.561
13-Feb-15,31.447
16-Feb-15,31.474
17-Feb-15,31.574
24-Feb-15,31.644
25-Feb-15,31.467
26-Feb-15,31.405
2-Mar-15,31.41
3-Mar-15,31.41
4-Mar-15,31.441
5-Mar-15,31.493
6-Mar-15,31.441
9-Mar-15,31.491
10-Mar-15,31.54
11-Mar-15,31.658
12-Mar-15,31.614
13-Mar-15,31.661
16-Mar-15,31.673
17-Mar-15,31.617
18-Mar-15,31.598
19-Mar-15,31.471
20-Mar-15,31.486
23-Mar-15,31.497
24-Mar-15,31.357
25-Mar-15,31.312
26-Mar-15,31.333
27-Mar-15,31.299
30-Mar-15,31.328
31-Mar-15,31.34
1-Apr-15,31.328
2-Apr-15,31.24
7-Apr-15,31.069
8-Apr-15,31.137
9-Apr-15,31.173
10-Apr-15,31.222
13-Apr-15,31.312
14-Apr-15,31.274
15-Apr-15,31.276
16-Apr-15,31.201
17-Apr-15,31.112
20-Apr-15,31.053
21-Apr-15,31.117
22-Apr-15,31.074
23-Apr-15,31.093
24-Apr-15,30.917
27-Apr-15,30.666
28-Apr-15,30.652
29-Apr-15,30.525
30-Apr-15,30.642
4-May-15,30.718
5-May-15,30.7
6-May-15,30.678
7-May-15,30.746
8-May-15,30.716
11-May-15,30.738
12-May-15,30.747
13-May-15,30.722
14-May-15,30.6
15-May-15,30.526
18-May-15,30.519
19-May-15,30.544
20-May-15,30.592
21-May-15,30.55
22-May-15,30.484
25-May-15,30.532
26-May-15,30.66
27-May-15,30.67
28-May-15,30.698
29-May-15,30.777
1-Jun-15,30.836
2-Jun-15,30.943
3-Jun-15,30.827
4-Jun-15,30.961
5-Jun-15,30.937
8-Jun-15,31.177
9-Jun-15,31.205
10-Jun-15,31.031
11-Jun-15,31.035
12-Jun-15,31.076
15-Jun-15,31.103
16-Jun-15,31.093
17-Jun-15,31.087
18-Jun-15,30.939
22-Jun-15,30.782
23-Jun-15,30.903
24-Jun-15,30.933
25-Jun-15,30.926
26-Jun-15,31.014
29-Jun-15,31.075
30-Jun-15,30.958
1-Jul-15,30.998
2-Jul-15,31.025
3-Jul-15,31.006
6-Jul-15,31.048
7-Jul-15,31.065
8-Jul-15,31.124
9-Jul-15,31.108
13-Jul-15,31.086
14-Jul-15,31.152
15-Jul-15,31.143
16-Jul-15,31.197
17-Jul-15,31.191
20-Jul-15,31.24
21-Jul-15,31.302
22-Jul-15,31.271
23-Jul-15,31.31
24-Jul-15,31.46
27-Jul-15,31.552
28-Jul-15,31.571
29-Jul-15,31.501
30-Jul-15,31.567
31-Jul-15,31.61
3-Aug-15,31.675
4-Aug-15,31.652
5-Aug-15,31.715
6-Aug-15,31.698
7-Aug-15,31.708
10-Aug-15,31.705
11-Aug-15,31.955
12-Aug-15,32.312
13-Aug-15,32.233
14-Aug-15,32.226
17-Aug-15,32.467
18-Aug-15,32.549
19-Aug-15,32.554
20-Aug-15,32.588
21-Aug-15,32.748
24-Aug-15,32.904
25-Aug-15,32.754
26-Aug-15,32.624
27-Aug-15,32.536
28-Aug-15,32.515
31-Aug-15,32.655
1-Sep-15,32.532
2-Sep-15,32.609
3-Sep-15,32.65
4-Sep-15,32.692
7-Sep-15,32.811
8-Sep-15,32.839
9-Sep-15,32.655
10-Sep-15,32.669
11-Sep-15,32.618
14-Sep-15,32.617
15-Sep-15,32.654
16-Sep-15,32.634
17-Sep-15,32.513
18-Sep-15,32.503
21-Sep-15,32.74
22-Sep-15,32.778
23-Sep-15,33.026
24-Sep-15,33.078
25-Sep-15,33.133
30-Sep-15,32.987
1-Oct-15,32.901
2-Oct-15,33.007
5-Oct-15,32.858
6-Oct-15,32.828
7-Oct-15,32.72
8-Oct-15,32.7
12-Oct-15,32.446
13-Oct-15,32.602
14-Oct-15,32.604
15-Oct-15,32.334
16-Oct-15,32.407
19-Oct-15,32.386
20-Oct-15,32.462
21-Oct-15,32.516
22-Oct-15,32.542
23-Oct-15,32.416
26-Oct-15,32.552
27-Oct-15,32.538
28-Oct-15,32.543
29-Oct-15,32.689
30-Oct-15,32.611
2-Nov-15,32.576
3-Nov-15,32.514
4-Nov-15,32.333
5-Nov-15,32.553
6-Nov-15,32.594
9-Nov-15,32.783
10-Nov-15,32.772
11-Nov-15,32.803
12-Nov-15,32.772
13-Nov-15,32.793
16-Nov-15,32.891
17-Nov-15,32.873
18-Nov-15,32.88
19-Nov-15,32.735
20-Nov-15,32.674
23-Nov-15,32.679
24-Nov-15,32.65
25-Nov-15,32.549
26-Nov-15,32.612
27-Nov-15,32.697
30-Nov-15,32.691
1-Dec-15,32.743
2-Dec-15,32.784
3-Dec-15,32.833
4-Dec-15,32.744
7-Dec-15,32.813
8-Dec-15,32.895
9-Dec-15,32.911
10-Dec-15,32.904
11-Dec-15,32.871
14-Dec-15,32.956
15-Dec-15,32.898
16-Dec-15,32.864
17-Dec-15,32.901
18-Dec-15,32.967
21-Dec-15,32.951
22-Dec-15,32.952
23-Dec-15,32.938
24-Dec-15,32.882
25-Dec-15,32.86
28-Dec-15,32.904
29-Dec-15,32.897
30-Dec-15,32.934
31-Dec-15,32.93
4-Jan-16,33.111
5-Jan-16,33.153
6-Jan-16,33.337
7-Jan-16,33.426
8-Jan-16,33.452
11-Jan-16,33.5
12-Jan-16,33.485
13-Jan-16,33.5
14-Jan-16,33.602
15-Jan-16,33.661
18-Jan-16,33.696
19-Jan-16,33.723
20-Jan-16,33.741
21-Jan-16,33.787
22-Jan-16,33.643
25-Jan-16,33.562
26-Jan-16,33.654
27-Jan-16,33.644
28-Jan-16,33.647
29-Jan-16,33.411
1-Feb-16,33.531
2-Feb-16,33.506
3-Feb-16,33.677
4-Feb-16,33.379
5-Feb-16,33.343
15-Feb-16,33.202
16-Feb-16,33.309
17-Feb-16,33.382
18-Feb-16,33.308
19-Feb-16,33.36
22-Feb-16,33.388
23-Feb-16,33.363
24-Feb-16,33.348
25-Feb-16,33.381
26-Feb-16,33.352
1-Mar-16,33.281
2-Mar-16,33.174
3-Mar-16,33.07
4-Mar-16,32.964
7-Mar-16,32.795
8-Mar-16,32.924
9-Mar-16,33.074
10-Mar-16,32.998
11-Mar-16,32.872
14-Mar-16,32.809
15-Mar-16,32.88
16-Mar-16,32.873
17-Mar-16,32.644
18-Mar-16,32.449
21-Mar-16,32.466
22-Mar-16,32.462
23-Mar-16,32.587
24-Mar-16,32.668
25-Mar-16,32.686
28-Mar-16,32.715
29-Mar-16,32.644
30-Mar-16,32.342
31-Mar-16,32.231
1-Apr-16,32.305
6-Apr-16,32.428
7-Apr-16,32.394
8-Apr-16,32.438
11-Apr-16,32.385
12-Apr-16,32.377
13-Apr-16,32.328
14-Apr-16,32.414
15-Apr-16,32.332
18-Apr-16,32.392
19-Apr-16,32.259
20-Apr-16,32.241
21-Apr-16,32.29
22-Apr-16,32.319
25-Apr-16,32.354
26-Apr-16,32.345
27-Apr-16,32.34
28-Apr-16,32.275
29-Apr-16,32.273
3-May-16,32.187
4-May-16,32.346
5-May-16,32.375
6-May-16,32.406
9-May-16,32.412
10-May-16,32.53
11-May-16,32.522
12-May-16,32.536
13-May-16,32.617
16-May-16,32.7
17-May-16,32.616
18-May-16,32.695
19-May-16,32.786
20-May-16,32.743
23-May-16,32.656
24-May-16,32.706
25-May-16,32.643
26-May-16,32.572
27-May-16,32.524
30-May-16,32.649
31-May-16,32.619
1-Jun-16,32.615
2-Jun-16,32.597
3-Jun-16,32.604
6-Jun-16,32.395
7-Jun-16,32.329
8-Jun-16,32.222
13-Jun-16,32.424
14-Jun-16,32.42
15-Jun-16,32.435
16-Jun-16,32.386
17-Jun-16,32.372
20-Jun-16,32.253
21-Jun-16,32.254
22-Jun-16,32.219
23-Jun-16,32.184
24-Jun-16,32.461
27-Jun-16,32.519
28-Jun-16,32.421
29-Jun-16,32.337
30-Jun-16,32.281
1-Jul-16,32.212
4-Jul-16,32.202
5-Jul-16,32.27
6-Jul-16,32.396
7-Jul-16,32.298
11-Jul-16,32.211
12-Jul-16,32.211
13-Jul-16,32.183
14-Jul-16,32.065
15-Jul-16,31.969
18-Jul-16,32.008
19-Jul-16,31.986
20-Jul-16,32.046
21-Jul-16,32.055
22-Jul-16,32.063
25-Jul-16,32.139
26-Jul-16,32.102
27-Jul-16,32.066
28-Jul-16,31.949
29-Jul-16,31.923
1-Aug-16,31.63
2-Aug-16,31.678
3-Aug-16,31.744
4-Aug-16,31.698
5-Aug-16,31.556
8-Aug-16,31.507
9-Aug-16,31.445
10-Aug-16,31.203
11-Aug-16,31.32
12-Aug-16,31.4
15-Aug-16,31.367
16-Aug-16,31.277
17-Aug-16,31.448
18-Aug-16,31.405
19-Aug-16,31.614
22-Aug-16,31.805
23-Aug-16,31.702
24-Aug-16,31.76
25-Aug-16,31.663
26-Aug-16,31.666
29-Aug-16,31.792
30-Aug-16,31.715
31-Aug-16,31.724
1-Sep-16,31.733
2-Sep-16,31.697
5-Sep-16,31.495
6-Sep-16,31.416
7-Sep-16,31.224
8-Sep-16,31.311
9-Sep-16,31.506
12-Sep-16,31.709
13-Sep-16,31.703
14-Sep-16,31.675
19-Sep-16,31.445
20-Sep-16,31.364
21-Sep-16,31.421
22-Sep-16,31.399
23-Sep-16,31.341
26-Sep-16,31.426
27-Sep-16,31.465
29-Sep-16,31.361
30-Sep-16,31.362
3-Oct-16,31.323
4-Oct-16,31.342
5-Oct-16,31.36
6-Oct-16,31.4
7-Oct-16,31.473
11-Oct-16,31.611
12-Oct-16,31.623
13-Oct-16,31.756
14-Oct-16,31.664
17-Oct-16,31.778
18-Oct-16,31.65
19-Oct-16,31.513
20-Oct-16,31.524
21-Oct-16,31.625
24-Oct-16,31.678
25-Oct-16,31.607
26-Oct-16,31.554
27-Oct-16,31.631
28-Oct-16,31.62
31-Oct-16,31.569
1-Nov-16,31.556
2-Nov-16,31.55
3-Nov-16,31.465
4-Nov-16,31.465
7-Nov-16,31.515
8-Nov-16,31.496
9-Nov-16,31.439
10-Nov-16,31.585
11-Nov-16,31.796
14-Nov-16,31.941
15-Nov-16,31.847
16-Nov-16,31.845
17-Nov-16,31.876
18-Nov-16,32.002
21-Nov-16,31.996
22-Nov-16,31.935
23-Nov-16,31.872
24-Nov-16,31.919
25-Nov-16,31.937
28-Nov-16,31.8
29-Nov-16,31.817
30-Nov-16,31.875
1-Dec-16,31.884
2-Dec-16,31.926
5-Dec-16,31.987
6-Dec-16,31.937
7-Dec-16,31.892
8-Dec-16,31.745
9-Dec-16,31.851
12-Dec-16,31.854
13-Dec-16,31.815
14-Dec-16,31.787
15-Dec-16,31.913
16-Dec-16,31.956
19-Dec-16,31.959
20-Dec-16,32.001
21-Dec-16,32.015
22-Dec-16,32.023
23-Dec-16,32.161
26-Dec-16,32.219
27-Dec-16,32.273
28-Dec-16,32.301
29-Dec-16,32.306
30-Dec-16,32.254
3-Jan-17,32.241
4-Jan-17,32.256
5-Jan-17,31.958
6-Jan-17,31.985
9-Jan-17,32.1
10-Jan-17,31.942
11-Jan-17,31.925
12-Jan-17,31.763
13-Jan-17,31.595
16-Jan-17,31.7
17-Jan-17,31.598
18-Jan-17,31.592
19-Jan-17,31.611
20-Jan-17,31.53
23-Jan-17,31.434
24-Jan-17,31.386
25-Jan-17,31.319
26-Jan-17,31.362
2-Feb-17,31.087
3-Feb-17,31.043
6-Feb-17,30.937
7-Feb-17,31.045
8-Feb-17,31.126
9-Feb-17,31.043
10-Feb-17,31.046
13-Feb-17,31.015
14-Feb-17,30.872
15-Feb-17,30.762
16-Feb-17,30.794
17-Feb-17,30.771
20-Feb-17,30.797
21-Feb-17,30.791
22-Feb-17,30.782
23-Feb-17,30.742
24-Feb-17,30.652
1-Mar-17,30.772
2-Mar-17,30.798
3-Mar-17,31.027
6-Mar-17,30.982
7-Mar-17,30.863
8-Mar-17,30.877
9-Mar-17,31.016
10-Mar-17,31.043
13-Mar-17,30.96
14-Mar-17,30.962
15-Mar-17,30.847
16-Mar-17,30.732
17-Mar-17,30.629
20-Mar-17,30.534
21-Mar-17,30.45
22-Mar-17,30.495
23-Mar-17,30.477
24-Mar-17,30.485
27-Mar-17,30.246
28-Mar-17,30.167
29-Mar-17,30.273
30-Mar-17,30.31
31-Mar-17,30.328
5-Apr-17,30.396
6-Apr-17,30.554
7-Apr-17,30.609
10-Apr-17,30.642
11-Apr-17,30.644
12-Apr-17,30.543
13-Apr-17,30.319
14-Apr-17,30.39
17-Apr-17,30.342
18-Apr-17,30.399
19-Apr-17,30.414
20-Apr-17,30.404
21-Apr-17,30.354
24-Apr-17,30.265
25-Apr-17,30.141
26-Apr-17,30.12
27-Apr-17,30.163
28-Apr-17,30.21
2-May-17,30.05
3-May-17,30.057
4-May-17,30.131
5-May-17,30.176
8-May-17,30.16
9-May-17,30.248
10-May-17,30.26
11-May-17,30.205
12-May-17,30.185
15-May-17,30.142
16-May-17,30.112
17-May-17,30.131
18-May-17,30.214
19-May-17,30.201
22-May-17,30.041
23-May-17,30.146
24-May-17,30.168
25-May-17,30.077
26-May-17,30.105
31-May-17,30.092
1-Jun-17,30.104
2-Jun-17,30.104
5-Jun-17,30.077
6-Jun-17,30.088
7-Jun-17,30.09
8-Jun-17,30.101
9-Jun-17,30.102
12-Jun-17,30.171
13-Jun-17,30.216
14-Jun-17,30.212
15-Jun-17,30.242
16-Jun-17,30.37
19-Jun-17,30.356
20-Jun-17,30.391
21-Jun-17,30.444
22-Jun-17,30.438
23-Jun-17,30.388
26-Jun-17,30.328
27-Jun-17,30.344
28-Jun-17,30.43
29-Jun-17,30.365
30-Jun-17,30.431
3-Jul-17,30.42
4-Jul-17,30.509
5-Jul-17,30.5
6-Jul-17,30.588
7-Jul-17,30.597
10-Jul-17,30.581
11-Jul-17,30.585
12-Jul-17,30.484
13-Jul-17,30.368
14-Jul-17,30.408
17-Jul-17,30.414
18-Jul-17,30.364
19-Jul-17,30.389
20-Jul-17,30.454
21-Jul-17,30.441
24-Jul-17,30.349
25-Jul-17,30.354
26-Jul-17,30.381
27-Jul-17,30.239
28-Jul-17,30.305
31-Jul-17,30.214
1-Aug-17,30.25
2-Aug-17,30.237
3-Aug-17,30.207
4-Aug-17,30.229
7-Aug-17,30.226
8-Aug-17,30.196
9-Aug-17,30.216
10-Aug-17,30.306
11-Aug-17,30.347
14-Aug-17,30.298
15-Aug-17,30.299
16-Aug-17,30.357
17-Aug-17,30.307
18-Aug-17,30.31
21-Aug-17,30.325
22-Aug-17,30.293
23-Aug-17,30.285
24-Aug-17,30.258
25-Aug-17,30.235
28-Aug-17,30.16
29-Aug-17,30.198
30-Aug-17,30.15
31-Aug-17,30.188
1-Sep-17,30.132
4-Sep-17,30.092
5-Sep-17,30.066
6-Sep-17,30.096
7-Sep-17,30.035
8-Sep-17,30
11-Sep-17,30.019
12-Sep-17,30.024
13-Sep-17,30.049
14-Sep-17,30.099
15-Sep-17,30.063
18-Sep-17,30.104
19-Sep-17,30.128
20-Sep-17,30.123
21-Sep-17,30.206
22-Sep-17,30.173
25-Sep-17,30.166
26-Sep-17,30.211
27-Sep-17,30.299
28-Sep-17,30.388
29-Sep-17,30.321
2-Oct-17,30.409
3-Oct-17,30.441
5-Oct-17,30.329
6-Oct-17,30.373
11-Oct-17,30.226
12-Oct-17,30.205
13-Oct-17,30.175
16-Oct-17,30.156
17-Oct-17,30.198
18-Oct-17,30.199
19-Oct-17,30.226
20-Oct-17,30.236
23-Oct-17,30.255
24-Oct-17,30.268
25-Oct-17,30.262
26-Oct-17,30.227
27-Oct-17,30.271
30-Oct-17,30.199
31-Oct-17,30.168
1-Nov-17,30.169
2-Nov-17,30.18
3-Nov-17,30.169
6-Nov-17,30.199
7-Nov-17,30.169
8-Nov-17,30.184
9-Nov-17,30.179
10-Nov-17,30.171
13-Nov-17,30.189
14-Nov-17,30.175
15-Nov-17,30.149
16-Nov-17,30.156
17-Nov-17,30.096
20-Nov-17,30.093
21-Nov-17,30.051
22-Nov-17,30.01
23-Nov-17,30.004
24-Nov-17,29.999
27-Nov-17,29.997
28-Nov-17,29.996
29-Nov-17,29.982
30-Nov-17,30
1-Dec-17,30.017
4-Dec-17,30.031
5-Dec-17,29.988
6-Dec-17,30.006
7-Dec-17,30.024
8-Dec-17,30.009
11-Dec-17,30.023
12-Dec-17,30.017
13-Dec-17,30.022
14-Dec-17,30.003
15-Dec-17,29.986
18-Dec-17,30.007
19-Dec-17,29.986
20-Dec-17,29.994
21-Dec-17,29.98
22-Dec-17,29.964
25-Dec-17,29.949
26-Dec-17,29.95
27-Dec-17,29.936
28-Dec-17,29.798
29-Dec-17,29.8
2-Jan-18,29.624
3-Jan-18,29.59
4-Jan-18,29.58
5-Jan-18,29.519
8-Jan-18,29.518
9-Jan-18,29.535
10-Jan-18,29.597
11-Jan-18,29.616
12-Jan-18,29.595
15-Jan-18,29.538
16-Jan-18,29.551
17-Jan-18,29.556
18-Jan-18,29.559
19-Jan-18,29.425
22-Jan-18,29.427
23-Jan-18,29.316
24-Jan-18,29.296
25-Jan-18,29.064
26-Jan-18,29.094
29-Jan-18,29.146
30-Jan-18,29.226
31-Jan-18,29.144
1-Feb-18,29.201
2-Feb-18,29.23
5-Feb-18,29.296
6-Feb-18,29.365
7-Feb-18,29.265
8-Feb-18,29.371
9-Feb-18,29.401
12-Feb-18,29.382
13-Feb-18,29.354
14-Feb-18,29.337
21-Feb-18,29.218
22-Feb-18,29.296
23-Feb-18,29.303
26-Feb-18,29.231
27-Feb-18,29.222
1-Mar-18,29.31
2-Mar-18,29.283
5-Mar-18,29.287
6-Mar-18,29.283
7-Mar-18,29.25
8-Mar-18,29.259
9-Mar-18,29.297
12-Mar-18,29.277
13-Mar-18,29.251
14-Mar-18,29.253
15-Mar-18,29.196
16-Mar-18,29.193
19-Mar-18,29.186
20-Mar-18,29.17
21-Mar-18,29.182
22-Mar-18,29.149
23-Mar-18,29.164
26-Mar-18,29.146
27-Mar-18,29.14
28-Mar-18,29.156
29-Mar-18,29.161
30-Mar-18,29.116
2-Apr-18,29.139
3-Apr-18,29.145
9-Apr-18,29.202
10-Apr-18,29.188
11-Apr-18,29.198
12-Apr-18,29.26
13-Apr-18,29.297
16-Apr-18,29.414
17-Apr-18,29.358
18-Apr-18,29.363
19-Apr-18,29.337
20-Apr-18,29.407
23-Apr-18,29.531
24-Apr-18,29.611
25-Apr-18,29.655
26-Apr-18,29.714
27-Apr-18,29.628
30-Apr-18,29.604
2-May-18,29.755
3-May-18,29.737
4-May-18,29.713
7-May-18,29.76
8-May-18,29.781
9-May-18,29.926
10-May-18,29.866
11-May-18,29.769
14-May-18,29.736
15-May-18,29.85
16-May-18,29.883
17-May-18,29.901
18-May-18,29.91
21-May-18,29.988
22-May-18,29.909
23-May-18,29.958
24-May-18,29.921
25-May-18,29.948
28-May-18,29.931
29-May-18,29.985
30-May-18,30.049
31-May-18,29.962
1-Jun-18,29.86
4-Jun-18,29.814
5-Jun-18,29.811
6-Jun-18,29.73
7-Jun-18,29.736
8-Jun-18,29.809
11-Jun-18,29.814
12-Jun-18,29.85
13-Jun-18,29.886
14-Jun-18,29.936
15-Jun-18,29.987
19-Jun-18,30.184
20-Jun-18,30.15
21-Jun-18,30.292
22-Jun-18,30.303
25-Jun-18,30.392
26-Jun-18,30.409
27-Jun-18,30.453
28-Jun-18,30.58
29-Jun-18,30.494
2-Jul-18,30.517
3-Jul-18,30.585
4-Jul-18,30.496
5-Jul-18,30.534
6-Jul-18,30.493
9-Jul-18,30.381
10-Jul-18,30.397
11-Jul-18,30.472
12-Jul-18,30.531
13-Jul-18,30.553
16-Jul-18,30.577
17-Jul-18,30.505
18-Jul-18,30.578
19-Jul-18,30.628
20-Jul-18,30.711
23-Jul-18,30.642
24-Jul-18,30.714
25-Jul-18,30.624
26-Jul-18,30.564
27-Jul-18,30.587
30-Jul-18,30.602
31-Jul-18,30.611
1-Aug-18,30.611
2-Aug-18,30.679
3-Aug-18,30.701
6-Aug-18,30.625
7-Aug-18,30.617
8-Aug-18,30.613
9-Aug-18,30.624
10-Aug-18,30.707
13-Aug-18,30.809
14-Aug-18,30.808
15-Aug-18,30.857
16-Aug-18,30.848
17-Aug-18,30.799
20-Aug-18,30.757
21-Aug-18,30.726
22-Aug-18,30.728
23-Aug-18,30.784
24-Aug-18,30.779
27-Aug-18,30.77
28-Aug-18,30.721
29-Aug-18,30.7
30-Aug-18,30.693
31-Aug-18,30.719
3-Sep-18,30.708
4-Sep-18,30.758
5-Sep-18,30.802
6-Sep-18,30.796
7-Sep-18,30.772
10-Sep-18,30.82
11-Sep-18,30.809
12-Sep-18,30.82
13-Sep-18,30.804
14-Sep-18,30.756
17-Sep-18,30.803
18-Sep-18,30.807
19-Sep-18,30.785
20-Sep-18,30.794
21-Sep-18,30.708
25-Sep-18,30.666
26-Sep-18,30.692
27-Sep-18,30.599
28-Sep-18,30.543
1-Oct-18,30.542
2-Oct-18,30.663
3-Oct-18,30.665
4-Oct-18,30.787
5-Oct-18,30.835
8-Oct-18,30.926
9-Oct-18,30.965
11-Oct-18,31.101
12-Oct-18,30.884
15-Oct-18,30.929
16-Oct-18,30.916
17-Oct-18,30.845
18-Oct-18,30.973
19-Oct-18,30.972
22-Oct-18,30.918
23-Oct-18,30.978
24-Oct-18,30.941
25-Oct-18,30.991
26-Oct-18,31.001
29-Oct-18,30.988
30-Oct-18,30.983
31-Oct-18,30.966
1-Nov-18,30.92
2-Nov-18,30.733
5-Nov-18,30.765
6-Nov-18,30.774
7-Nov-18,30.757
8-Nov-18,30.693
9-Nov-18,30.805
12-Nov-18,30.886
13-Nov-18,30.892
14-Nov-18,30.926
15-Nov-18,30.842
16-Nov-18,30.887
19-Nov-18,30.901
20-Nov-18,30.903
21-Nov-18,30.895
22-Nov-18,30.89
23-Nov-18,30.901
26-Nov-18,30.884
27-Nov-18,30.891
28-Nov-18,30.905
29-Nov-18,30.826
30-Nov-18,30.844
3-Dec-18,30.748
4-Dec-18,30.698
5-Dec-18,30.797
6-Dec-18,30.845
7-Dec-18,30.839
10-Dec-18,30.866
11-Dec-18,30.889
12-Dec-18,30.873
13-Dec-18,30.841
14-Dec-18,30.86
17-Dec-18,30.868
18-Dec-18,30.862
19-Dec-18,30.805
20-Dec-18,30.836
21-Dec-18,30.796
24-Dec-18,30.833
25-Dec-18,30.804
26-Dec-18,30.813
27-Dec-18,30.793
28-Dec-18,30.711
2-Jan-19,30.792
3-Jan-19,30.874
4-Jan-19,30.854
7-Jan-19,30.809
8-Jan-19,30.835
9-Jan-19,30.8
10-Jan-19,30.779
11-Jan-19,30.798
14-Jan-19,30.846
15-Jan-19,30.818
16-Jan-19,30.828
17-Jan-19,30.849
18-Jan-19,30.842
21-Jan-19,30.849
22-Jan-19,30.893
23-Jan-19,30.891
24-Jan-19,30.884
25-Jan-19,30.822
28-Jan-19,30.788
29-Jan-19,30.808
30-Jan-19,30.771
31-Jan-19,30.736
1-Feb-19,30.737
11-Feb-19,30.809
12-Feb-19,30.829
13-Feb-19,30.83
14-Feb-19,30.83
15-Feb-19,30.845
18-Feb-19,30.841
19-Feb-19,30.837
20-Feb-19,30.823
21-Feb-19,30.829
22-Feb-19,30.819
25-Feb-19,30.79
26-Feb-19,30.778
27-Feb-19,30.77
4-Mar-19,30.825
5-Mar-19,30.845
6-Mar-19,30.848
7-Mar-19,30.867
8-Mar-19,30.899
11-Mar-19,30.906
12-Mar-19,30.905
13-Mar-19,30.907
14-Mar-19,30.896
15-Mar-19,30.885
18-Mar-19,30.828
19-Mar-19,30.835
20-Mar-19,30.827
21-Mar-19,30.813
22-Mar-19,30.8
25-Mar-19,30.823
26-Mar-19,30.833
27-Mar-19,30.854
28-Mar-19,30.852
29-Mar-19,30.822
1-Apr-19,30.798
2-Apr-19,30.839
3-Apr-19,30.813
8-Apr-19,30.84
9-Apr-19,30.835
10-Apr-19,30.841
11-Apr-19,30.863
12-Apr-19,30.878
15-Apr-19,30.864
16-Apr-19,30.872
17-Apr-19,30.843
18-Apr-19,30.838
19-Apr-19,30.837
22-Apr-19,30.854
23-Apr-19,30.854
24-Apr-19,30.871
25-Apr-19,30.901
26-Apr-19,30.902
29-Apr-19,30.895
30-Apr-19,30.899
2-May-19,30.904
3-May-19,30.903
6-May-19,30.922
7-May-19,30.907
8-May-19,30.918
9-May-19,30.953
10-May-19,30.954
13-May-19,31.069
14-May-19,31.123
15-May-19,31.103
16-May-19,31.161
17-May-19,31.28
20-May-19,31.386
21-May-19,31.464
22-May-19,31.538
23-May-19,31.544
24-May-19,31.512
27-May-19,31.445
28-May-19,31.477
29-May-19,31.577
30-May-19,31.603
31-May-19,31.603
3-Jun-19,31.499
4-Jun-19,31.473
5-Jun-19,31.381
6-Jun-19,31.396
10-Jun-19,31.434
11-Jun-19,31.431
12-Jun-19,31.423
13-Jun-19,31.505
14-Jun-19,31.526
17-Jun-19,31.514
18-Jun-19,31.523
19-Jun-19,31.343
20-Jun-19,31.155
21-Jun-19,31.14
24-Jun-19,31.101
25-Jun-19,31.108
26-Jun-19,31.134
27-Jun-19,31.094
28-Jun-19,31.063
1-Jul-19,30.995
2-Jul-19,31.046
3-Jul-19,31.123
4-Jul-19,31.095
5-Jul-19,31.101
